"","weighted_mean.X1981_si.x_fbi_anom","weighted_mean.X1982_si.x_fbi_anom","weighted_mean.X1983_si.x_fbi_anom","weighted_mean.X1984_si.x_fbi_anom","weighted_mean.X1985_si.x_fbi_anom","weighted_mean.X1986_si.x_fbi_anom","weighted_mean.X1987_si.x_fbi_anom","weighted_mean.X1988_si.x_fbi_anom","weighted_mean.X1989_si.x_fbi_anom","weighted_mean.X1990_si.x_fbi_anom","weighted_mean.X1991_si.x_fbi_anom","weighted_mean.X1992_si.x_fbi_anom","weighted_mean.X1993_si.x_fbi_anom","weighted_mean.X1994_si.x_fbi_anom","weighted_mean.X1995_si.x_fbi_anom","weighted_mean.X1996_si.x_fbi_anom","weighted_mean.X1997_si.x_fbi_anom","weighted_mean.X1998_si.x_fbi_anom","weighted_mean.X1999_si.x_fbi_anom","weighted_mean.X2000_si.x_fbi_anom","weighted_mean.X2001_si.x_fbi_anom","weighted_mean.X2002_si.x_fbi_anom","weighted_mean.X2003_si.x_fbi_anom","weighted_mean.X2004_si.x_fbi_anom","weighted_mean.X2005_si.x_fbi_anom","weighted_mean.X2006_si.x_fbi_anom","weighted_mean.X2007_si.x_fbi_anom","weighted_mean.X2008_si.x_fbi_anom","weighted_mean.X2009_si.x_fbi_anom","weighted_mean.X2010_si.x_fbi_anom","weighted_mean.X2011_si.x_fbi_anom","weighted_mean.X2012_si.x_fbi_anom","weighted_mean.X2013_si.x_fbi_anom","weighted_mean.X2014_si.x_fbi_anom","weighted_mean.X2015_si.x_fbi_anom","weighted_mean.X2016_si.x_fbi_anom","weighted_mean.X2017_si.x_fbi_anom","weighted_mean.X2018_si.x_fbi_anom","weighted_mean.X2019_si.x_fbi_anom","weighted_mean.X2020_si.x_fbi_anom","weighted_mean.X2021_si.x_fbi_anom"
"Wallowa-Whitman National Forest",4.4748363494873,9.60502243041992,2.68836164474487,18.314323425293,0.308364927768707,-0.0535404048860073,-14.5360612869263,0.377584785223007,-1.40627574920654,-2.73400712013245,14.9669914245605,-16.3809375762939,0.645584523677826,-6.96778297424316,4.9788670539856,6.57792663574219,-1.56761920452118,2.41086411476135,12.3644685745239,-1.57578909397125,-0.613426923751831,6.92535018920898,2.94449520111084,-7.70309543609619,-0.682422637939453,-3.32130885124207,-8.24111175537109,10.1136789321899,2.8463134765625,12.3887376785278,19.1725063323975,-0.722561478614807,-2.98240160942078,-1.30756330490112,-12.0271129608154,-14.768895149231,2.32493925094604,-6.31997776031494,-1.03440082073212,2.13947343826294,1.230548620224
"Colville National Forest",5.13021278381348,8.09410858154297,1.13159966468811,16.7162799835205,2.19001054763794,2.46529054641724,-11.3011922836304,1.99323177337646,-0.656238615512848,2.91904592514038,8.45192050933838,-9.85638046264648,-2.14888119697571,-7.56459856033325,-0.114166803658009,12.4071788787842,2.74159860610962,-10.1665439605713,10.3382024765015,4.07949924468994,2.41242837905884,8.25912094116211,4.93015241622925,-9.03446674346924,-5.96795034408569,-2.32881593704224,-2.41578316688538,7.89155626296997,5.1426854133606,7.09755420684814,14.5450630187988,4.55047130584717,-3.60554528236389,0.937808156013489,-8.12451171875,-16.5969676971436,4.7263503074646,-5.65999555587769,-4.53446769714355,4.18842172622681,-0.119536958634853
"Okanogan-Wenatchee National Forest",9.10623073577881,7.8110671043396,-0.629844725131989,18.5513668060303,4.18509912490845,0.53239494562149,-8.66825580596924,5.15234088897705,-1.00553667545319,3.67212605476379,10.7943210601807,-12.851752281189,0.206614106893539,-5.56182384490967,-1.24909389019012,12.1243505477905,4.78208255767822,-4.42718601226807,14.9797735214233,5.55699682235718,3.21049904823303,7.36157894134521,1.87198734283447,-6.82870244979858,-7.26010751724243,-1.95810210704803,-2.20404434204102,7.81169414520264,0.0572374388575554,9.00055980682373,17.7126903533936,7.44962072372437,-3.23606944084167,-2.19376087188721,-14.8823909759521,-17.0456562042236,2.40796804428101,-7.96238279342651,-6.37618923187256,3.39109992980957,0.938965678215027
"Umatilla National Forest",4.06881809234619,9.92637252807617,-0.532701671123505,15.9331693649292,1.38951802253723,0.612116277217865,-12.2770681381226,1.04111766815186,-1.153804063797,-5.07228088378906,13.1393966674805,-16.584156036377,1.57551884651184,-8.36229801177979,3.94649839401245,5.07240056991577,-0.782294988632202,1.19019758701324,12.9482460021973,-0.526064991950989,2.01723742485046,7.10628652572632,2.0739848613739,-7.31538343429565,-2.78006029129028,-1.54427814483643,-5.91644096374512,10.8089151382446,5.25945329666138,9.44658470153809,19.0324172973633,0.560959577560425,-1.9987987279892,-2.06839513778687,-14.6166105270386,-16.6577339172363,3.10603761672974,-4.92164897918701,-0.0692373737692833,1.60533440113068,0.569644451141357
"Rogue River-Siskiyou National Forests",0.525786817073822,17.014009475708,7.14285802841187,7.52067947387695,5.10327816009521,-9.17392349243164,-4.81908845901489,0.214387327432632,2.3514232635498,-6.58146524429321,12.6865129470825,-20.4881858825684,6.36605739593506,-4.69582605361938,-1.7728374004364,-4.59221315383911,-1.82100749015808,7.48746681213379,17.2368125915527,0.454745888710022,1.5910849571228,0.523088753223419,1.09904158115387,-11.9302463531494,-6.96335172653198,5.88323020935059,-5.41470575332642,15.1999797821045,5.95885467529297,10.2268381118774,22.4967975616455,10.5767889022827,-1.4056259393692,-13.8994731903076,-30.8434143066406,-13.1795282363892,7.1952977180481,2.67740321159363,1.7710235118866,2.01385498046875,2.95361804962158
"Mt. Baker-Snoqualmie National Forest",5.52202796936035,10.1641082763672,-5.71899938583374,13.3299551010132,8.03047657012939,-1.71147644519806,-9.21910285949707,5.65586614608765,-0.275682002305984,2.41518807411194,10.8432149887085,-18.500919342041,-0.635913789272308,-6.80949592590332,-4.14623498916626,8.97219562530518,4.4369945526123,-3.98488283157349,16.4617328643799,7.7093334197998,5.92458820343018,11.4797382354736,0.0364925153553486,-8.590576171875,-10.1810703277588,-2.25755071640015,-1.62679874897003,12.0092134475708,2.06585335731506,3.84793972969055,19.8302307128906,9.57575416564941,-0.555561363697052,-2.54901146888733,-19.9212284088135,-18.2050228118896,3.68238258361816,-4.99277877807617,-5.62693309783936,6.34192085266113,4.61473989486694
"Olympic National Forest",-5.73134994506836,14.5384893417358,-12.2412166595459,-2.18830108642578,13.7338562011719,-6.68396854400635,-9.63694286346436,2.38178038597107,3.4694287776947,-4.67183542251587,5.82071685791016,-27.7755317687988,1.63509202003479,-7.42872953414917,-6.50828123092651,-0.458865076303482,3.35779547691345,-5.04224681854248,14.7344217300415,4.06614065170288,8.9300537109375,13.2535390853882,-1.68574345111847,-11.5712366104126,-5.45992565155029,1.54021286964417,2.76093459129333,20.2699184417725,12.3334608078003,-5.26032781600952,21.0412921905518,9.85910224914551,-0.143148154020309,-4.20499467849731,-29.0318164825439,-17.3947982788086,9.24139022827148,3.01596069335938,-1.48600840568542,6.33942937850952,4.98988580703735
"Ochoco National Forest",6.75334978103638,12.0830173492432,4.62304496765137,18.058931350708,1.60432052612305,3.52612495422363,-12.5072259902954,1.08259570598602,-3.01513123512268,-9.21369361877441,14.7855186462402,-16.7871952056885,2.25014662742615,-9.01957511901855,4.8899097442627,2.64356780052185,-3.75796270370483,3.63531017303467,14.1251974105835,0.473992884159088,-0.152585759758949,5.23532629013062,3.27866697311401,-6.05183696746826,-0.207200422883034,-0.0785510912537575,-5.23690223693848,10.1559438705444,4.32182216644287,12.4380874633789,20.0823440551758,0.761003851890564,-3.76119446754456,-2.96290469169617,-14.3457260131836,-16.4691009521484,2.77735877037048,-5.77067708969116,-0.802839457988739,-1.52998554706573,-0.538792073726654
"Deschutes National Forest",10.8929891586304,13.8948192596436,8.07694435119629,19.6966762542725,5.21290731430054,0.504116714000702,-16.2640209197998,5.2675199508667,-0.313761979341507,-4.11063814163208,17.0758934020996,-19.3968105316162,4.32322263717651,-7.26949834823608,4.29360961914062,3.90550017356873,-4.99667406082153,6.79227685928345,14.9046249389648,1.95989036560059,-3.83112263679504,4.25460624694824,2.31395196914673,-6.05039310455322,1.38657093048096,-1.8586573600769,-5.61022853851318,11.3218059539795,1.85647118091583,15.6729698181152,21.0023078918457,3.2963855266571,-5.32431983947754,-4.58563089370728,-15.4456186294556,-16.1883392333984,1.82779920101166,-7.83417844772339,-2.69677042961121,-0.77089250087738,-0.219653949141502
"Umpqua National Forest",7.05365800857544,19.7955646514893,9.78899097442627,11.7196865081787,7.62562084197998,-8.46205043792725,-8.45279407501221,3.75227999687195,0.902603387832642,-7.13107824325562,16.1481475830078,-21.2995548248291,6.40486192703247,-4.01154184341431,1.08592176437378,-1.71459555625916,-1.00819563865662,6.45484638214111,17.1159706115723,0.987304747104645,0.935587346553802,1.98295211791992,-0.170267835259438,-12.7807922363281,-4.39654302597046,3.80847764015198,-6.81008911132812,15.602991104126,6.05945730209351,8.98207569122314,21.0226173400879,9.5247220993042,-2.50798487663269,-10.0397453308105,-30.4172306060791,-14.3872842788696,5.39769601821899,1.04286015033722,-0.309984028339386,1.67468845844269,2.73836803436279
"Green Mountain and Finger Lakes National Forests",-3.11888241767883,0.109921164810658,6.77882814407349,6.19668579101562,-2.16893768310547,-5.45883083343506,-3.46930003166199,1.89955723285675,3.72316789627075,0.613346755504608,-4.28039073944092,4.33206176757812,-3.27615523338318,6.48379707336426,4.87381553649902,7.66788482666016,11.566367149353,-7.82011747360229,-1.36647069454193,0.503709971904755,-1.85388600826263,4.29971504211426,1.90993690490723,-3.41990041732788,5.14127111434937,-1.89497542381287,1.53884255886078,-0.50173807144165,-3.69286608695984,-6.73203086853027,0.304330378770828,-6.09189462661743,-2.51483154296875,1.25812447071075,-3.09141492843628,3.45883965492249,-4.21606063842773,0.422197133302689,3.53213000297546,7.54755020141602,-2.43076705932617
"Ottawa National Forest",1.15113389492035,-5.7071361541748,12.0906248092651,3.26351594924927,-13.3800563812256,-11.5813894271851,-15.0062465667725,-3.10752773284912,-0.610379636287689,-3.02553224563599,-7.26849889755249,-2.4997239112854,2.62925052642822,1.07106387615204,4.98093891143799,8.84115695953369,10.149510383606,-12.5360012054443,-7.53087377548218,-5.59271764755249,-9.41424369812012,10.3158502578735,1.15436482429504,8.12063026428223,-0.41599041223526,-3.58092594146729,-9.56528472900391,8.79292774200439,3.989661693573,-7.66309690475464,3.58424711227417,-10.7793922424316,5.90267658233643,3.78936052322388,-0.482917159795761,0.222273215651512,5.44720268249512,-1.74152493476868,8.96286201477051,5.56671142578125,0.699154376983643
"Black Hills National Forest",-13.4923305511475,3.74602913856506,10.016863822937,8.35997486114502,-10.6980447769165,-1.79579079151154,-12.8338298797607,-2.61824750900269,-0.0259342640638351,7.36460828781128,2.97707867622375,-7.36851739883423,2.88606548309326,-4.01821231842041,12.4059972763062,7.45014238357544,4.15932655334473,0.171476289629936,2.46837830543518,-3.46458292007446,-1.8730845451355,8.77290725708008,-2.2235906124115,-9.31336688995361,-1.55042266845703,-6.39051055908203,-8.42207050323486,9.67422866821289,4.00067520141602,6.67105531692505,10.030252456665,-19.5950965881348,4.30681085586548,5.62137746810913,-8.21990966796875,-4.07551860809326,-6.87204170227051,-0.280989557504654,12.5807237625122,4.21042680740356,5.42644929885864
"Ouachita National Forest",3.18202805519104,-3.22321057319641,1.67570972442627,5.64918088912964,2.2550950050354,-8.16476631164551,0.144690454006195,7.97781276702881,4.75648546218872,-12.9754371643066,0.444401890039444,-9.58769035339355,12.8857421875,2.1250376701355,-0.679823815822601,1.92415261268616,-1.78244829177856,3.80213284492493,-7.41772174835205,-13.5603246688843,6.60718822479248,9.27831363677979,7.58808898925781,1.43779563903809,-1.6609138250351,-6.79608201980591,-2.20688986778259,4.96681594848633,-2.80348634719849,12.2063503265381,-2.95233774185181,-10.069598197937,11.4548349380493,13.8787269592285,9.45296001434326,-6.77453136444092,-18.1964912414551,-1.15799152851105,6.57906341552734,-4.54437494277954,-0.389339178800583
"Chattahoochee-Oconee National Forests",10.2335300445557,-1.07379055023193,9.38718318939209,9.60355186462402,5.1712212562561,0.728042662143707,11.05189037323,10.0971384048462,-3.35342884063721,-14.5979795455933,-2.65772914886475,-3.63964748382568,13.2230443954468,3.35371470451355,0.618285775184631,12.9324245452881,-9.13817501068115,4.05348873138428,-1.31592404842377,-7.19710731506348,1.77733743190765,0.763479053974152,1.79804170131683,3.99688458442688,4.38444757461548,-1.20622074604034,-1.15578842163086,5.41387796401978,2.87910985946655,13.1043815612793,0.227722316980362,-11.1765146255493,8.48681163787842,10.3957014083862,5.68141555786133,-3.32531142234802,-15.8104915618896,-11.1264533996582,-3.62263298034668,-6.97723436355591,-1.90221619606018
"National Forests in Florida",9.20425415039062,-3.01897859573364,7.37655925750732,2.75208616256714,8.8063497543335,-0.913152694702148,1.94350135326385,7.57977247238159,-13.5515193939209,-8.94026756286621,-2.26932406425476,3.6694929599762,-7.68083906173706,1.04357612133026,5.35183525085449,4.2223687171936,-3.86189985275269,-2.50044727325439,-10.124324798584,3.42379450798035,1.59314703941345,-4.81538534164429,7.22903966903687,5.91800212860107,-2.78702998161316,0.73911839723587,-3.22055983543396,-0.988724708557129,10.1326332092285,19.53662109375,6.46609210968018,-4.39248371124268,-11.6460380554199,5.6391339302063,8.63704967498779,5.26194477081299,-9.35753726959229,-1.00123429298401,-1.90806591510773,-7.99029541015625,0.381583750247955
"National Forests in Mississippi",7.50682544708252,1.00175487995148,6.26163053512573,9.1523904800415,6.80282640457153,-1.19875502586365,4.59474468231201,10.8941459655762,1.14584052562714,-14.2551689147949,0.287993937730789,-4.03156471252441,7.89364385604858,3.22160077095032,2.11882448196411,3.8996307849884,-2.17148518562317,3.03322243690491,-16.7772846221924,-6.59140586853027,1.30058133602142,4.61746740341187,8.69047451019287,6.39954090118408,-1.58556187152863,-0.769830942153931,3.50557208061218,4.86846780776978,1.46061623096466,20.5685138702393,0.142405465245247,-9.89300346374512,0.157699763774872,14.8369979858398,12.0157480239868,-1.68691647052765,-20.9811382293701,-6.35484027862549,-5.24903631210327,-8.7444019317627,2.85839009284973
"Francis Marion and Sumter National Forests",10.7142877578735,1.31804549694061,9.20927619934082,6.49225568771362,6.1747522354126,0.317138999700546,13.1653566360474,12.4933567047119,-3.14747333526611,-15.3254346847534,-4.42949628829956,-5.46742486953735,12.4496450424194,1.37132847309113,3.72060561180115,7.39400911331177,-6.98691558837891,3.52846217155457,-4.20964193344116,-3.27434301376343,-0.121652573347092,-1.03409624099731,4.28265428543091,5.71360445022583,7.21799087524414,-2.71152377128601,1.75890004634857,1.84322535991669,5.25670671463013,15.5716285705566,1.05331766605377,-9.16745281219482,4.61120080947876,10.225474357605,7.31584548950195,-1.16373610496521,-16.8234405517578,-10.439190864563,-3.82659530639648,-9.34434223175049,0.238979995250702
"National Forests in Texas",3.97217774391174,3.89451813697815,5.97424745559692,9.1846342086792,7.81664848327637,-6.15282392501831,2.97283554077148,10.0013494491577,5.4766731262207,-12.9560279846191,1.07284307479858,-3.20764923095703,5.83947324752808,3.90012502670288,1.20461308956146,-1.58109223842621,3.49488472938538,1.74401473999023,-16.212869644165,-9.05854034423828,1.94215798377991,4.82786464691162,8.99167633056641,5.79808664321899,-4.55345392227173,-1.05974817276001,6.97895669937134,2.18300771713257,-4.99657678604126,18.7401790618896,1.59681463241577,-7.40004062652588,-4.50795030593872,13.2795667648315,13.4606037139893,-5.02743005752563,-17.6563110351562,1.59492230415344,0.845455527305603,-7.55234575271606,4.63446569442749
"Cherokee National Forest",6.83714199066162,-0.952609181404114,11.675684928894,12.4728813171387,3.48970031738281,-0.617508769035339,9.73080635070801,5.88322877883911,-2.19317293167114,-11.0992498397827,-2.13257694244385,5.77755451202393,12.0387887954712,5.3286452293396,-1.93755853176117,15.3178615570068,-5.78804731369019,1.51887905597687,2.83655095100403,-6.83545017242432,4.48293542861938,-2.11187219619751,-2.00786995887756,3.91441130638123,1.19779813289642,-0.304939270019531,-6.11893081665039,3.25899696350098,0.848258972167969,4.5958251953125,-0.533399522304535,-16.8399124145508,12.4562101364136,8.61574554443359,2.11843037605286,-2.37307810783386,-9.34590435028076,-1.91649270057678,-1.56256997585297,-9.66578483581543,-4.03811168670654
"Land Between the Lakes National Recreation Area",3.38167262077332,1.05813109874725,11.2172832489014,12.178168296814,-0.77475893497467,-2.31289601325989,0.162185668945312,2.10671401023865,4.43898677825928,-16.3945236206055,0.283940523862839,-3.05307579040527,10.6363639831543,8.10894870758057,-4.81391143798828,13.7776288986206,-6.89031648635864,-4.68594026565552,1.79044723510742,-11.6610450744629,6.16197872161865,5.38759613037109,2.30190587043762,0.807728230953217,2.40343856811523,-1.16825616359711,-8.74378108978271,6.7335844039917,0.17451673746109,2.39960551261902,-0.316568523645401,-15.9450273513794,12.5142593383789,12.1384115219116,5.59690141677856,-4.41022968292236,-15.2448215484619,0.371600896120071,4.62751436233521,-5.19897508621216,-2.33602619171143
"Savannah River Site",7.17280721664429,2.21248865127563,5.69255018234253,5.41134023666382,4.58996868133545,0.819953143596649,12.3125534057617,13.6817436218262,-4.13871431350708,-18.2261905670166,-5.63396167755127,-3.91224575042725,10.8755207061768,2.46989178657532,6.64582586288452,5.03893947601318,-4.7810115814209,1.78412747383118,-12.6055059432983,1.67543292045593,-3.53081607818604,2.90167093276978,7.05258178710938,6.96767902374268,6.36531639099121,-1.04183232784271,5.36085510253906,2.04970169067383,6.30822992324829,21.5360507965088,-0.151749864220619,-7.3978157043457,-4.29069042205811,10.3559265136719,9.46634197235107,2.49225258827209,-18.6134490966797,-10.4275302886963,-7.87908220291138,-15.1358232498169,0.721185684204102
"Modoc National Forest",1.36761796474457,9.15702629089355,10.9419364929199,9.38316249847412,-0.144492343068123,0.081232950091362,-12.3663692474365,2.71508526802063,-4.67896890640259,-10.4771556854248,15.8997554779053,-14.6818161010742,3.64949107170105,-4.67753219604492,10.0566892623901,1.57828271389008,-6.31289720535278,15.7972965240479,10.9246654510498,-0.0983548909425735,-3.97958564758301,3.42320847511292,7.6163010597229,-8.66355228424072,6.86922550201416,-2.07097268104553,-7.61971664428711,6.90170907974243,0.499995350837708,18.2301387786865,21.9261283874512,-0.868525207042694,-7.09687995910645,-9.63247966766357,-19.2590789794922,-13.8342151641846,0.484792619943619,-6.08559274673462,-1.7819150686264,-2.74885368347168,-3.30255842208862
"National Forests in Alabama",9.74240589141846,-0.803346335887909,8.40334701538086,7.35014772415161,5.87804985046387,-0.955112099647522,6.42374706268311,11.1910820007324,-4.37848377227783,-15.6981191635132,-1.36305034160614,-5.54219245910645,9.89221477508545,1.40566647052765,2.61329650878906,8.25369548797607,-5.35575103759766,6.20745182037354,-12.3920211791992,-5.84348678588867,1.98744559288025,3.80203866958618,4.419349193573,4.6032338142395,2.23735761642456,-1.30575335025787,4.33554315567017,5.76477336883545,2.61670255661011,19.2585830688477,0.993616819381714,-10.6638240814209,2.32534956932068,12.7221059799194,9.08821487426758,-1.21913599967957,-18.7297859191895,-10.7002487182617,-7.30723285675049,-7.60161828994751,-0.614319562911987
"Dixie National Forest",0.262437582015991,11.5125675201416,15.8424015045166,6.55218315124512,-0.107816129922867,-6.25766324996948,-0.216411247849464,4.72865343093872,-13.490779876709,-3.29677772521973,14.7806005477905,-5.87680435180664,3.61691474914551,-2.39049673080444,9.22757720947266,-5.93206214904785,-1.83128416538239,13.3889837265015,8.74852848052979,-6.82388305664062,-1.54686534404755,-3.5590398311615,1.90170311927795,-6.46015501022339,4.6931004524231,-1.34988522529602,-8.23906993865967,8.20709896087646,-1.95759034156799,11.1896162033081,10.2687606811523,-5.41762208938599,-0.736187219619751,-4.06185054779053,-8.0817232131958,-1.88898932933807,-6.19523525238037,-5.81853485107422,7.14361381530762,-0.220479592680931,-0.252751171588898
"Chugach National Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"National Forests in North Carolina",8.3942699432373,0.63079833984375,11.023549079895,10.788140296936,4.08594179153442,0.333941102027893,12.543981552124,8.0869836807251,-1.26223075389862,-14.0840549468994,-3.35434985160828,1.53242349624634,12.14035987854,4.01957273483276,-0.922491788864136,12.4303731918335,-7.46092224121094,1.1180431842804,1.18000912666321,-6.56247663497925,3.60199666023254,-2.98888611793518,0.0205480474978685,5.55938339233398,3.7893500328064,-1.40253090858459,-3.78494715690613,1.95870542526245,3.40262413024902,6.52805852890015,0.663550734519958,-13.949499130249,12.1070537567139,10.3401966094971,3.72449159622192,-2.81101822853088,-10.1161422729492,-3.6296010017395,-1.44854700565338,-10.950758934021,-1.7817006111145
"Arapaho and Roosevelt National Forests",-5.40108251571655,7.84579133987427,15.1604490280151,9.13832759857178,-2.3052282333374,-3.73301768302917,-3.40396618843079,1.09330451488495,-1.82754683494568,4.12578058242798,2.87104845046997,-4.0913348197937,5.70398044586182,-4.4407811164856,13.6310615539551,-0.360689371824265,2.95779466629028,4.18478107452393,6.03620529174805,-6.07709550857544,-0.588268339633942,-2.32867741584778,-1.70372998714447,-4.89716768264771,3.59337067604065,-6.276686668396,-2.50717997550964,7.7792329788208,1.16576325893402,5.64449787139893,8.1774435043335,-14.1238527297974,3.53351426124573,1.39094257354736,-4.70017051696777,1.65821647644043,-7.34149885177612,-3.73496627807617,8.84073257446289,0.329239308834076,3.66182565689087
"San Bernardino National Forest",1.3917042016983,9.51790904998779,9.51755714416504,0.863680183887482,11.1992139816284,-3.79759287834167,10.6654682159424,4.3337721824646,5.13806247711182,10.983359336853,2.84172654151917,0.857361912727356,3.97289800643921,2.40619039535522,-1.58083045482635,-5.15271377563477,-1.13386273384094,11.541787147522,6.58490562438965,-3.69740629196167,13.4317979812622,2.09022212028503,-6.2090539932251,1.94721174240112,2.96129894256592,2.95825958251953,-0.905879735946655,6.24339866638184,-1.95159935951233,8.49160194396973,6.43690586090088,-0.0279190167784691,1.5956768989563,-16.7335681915283,-15.5953302383423,-8.89514541625977,-0.823402762413025,-7.31844615936279,12.0621557235718,-1.62809610366821,-1.71672308444977
"Tongass National Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
